Student ID	Cumulative GPA	Total Course Credits	           Course-1 Credits	Course-1 Score	           Course-2 Credits	Course-2 Score	           Course-3 Credits	Course-3 Score	           Course-4 Credits	Course-4 Score
44042787	3.45	18	2	2.0	3	4.0	4	1.0	4	1.0
98665976	3.09	18	2	4.0	3	3.0	2	1.0	2	2.0
76958571	1.97	24	2	2.0	2	2.0	2	1.0	3	4.0
65008993	3.36	84	3	2.0	4	2.0	2	4.0	3	4.0
66277261	2.73	68	3	1.0	3	2.0	3	4.0	3	3.0
84949161	3.54	36	3	2.0	3	3.0	4	2.0	4	1.0
15772428	2.23	82	3	2.0	4	1.0	4	1.0	4	4.0
81955993	3.73	44	3	4.0	2	2.0	2	2.0	4	1.0
87733038	3.31	88	3	4.0	2	2.0	4	1.0	4	1.0
83098953	1.91	50	4	4.0	2	1.0	2	3.0	3	4.0
50540407	1.83	55	4	2.0	3	2.0	3	1.0	2	4.0
62322164	2.46	39	3	3.0	2	4.0	3	3.0	3	2.0
91788135	3.99	81	3	3.0	2	3.0	4	1.0	4	3.0
71438869	1.91	86	4	1.0	3	1.0	3	4.0	4	4.0
20011612	3.47	51	3	1.0	3	4.0	2	1.0	2	3.0
51024636	3.29	58	2	3.0	4	1.0	4	4.0	4	4.0
44427830	3.56	68	4	2.0	2	2.0	3	1.0	3	4.0
14113191	3.66	16	3	4.0	3	4.0	3	1.0	3	4.0
60628536	2.88	70	4	3.0	2	4.0	2	1.0	3	4.0
98312391	2.02	57	2	3.0	2	4.0	3	2.0	4	3.0
41430981	1.94	78	2	2.0	3	4.0	4	3.0	2	4.0
32347399	3.88	33	3	4.0	3	2.0	2	4.0	2	2.0
54982940	2.51	71	4	1.0	3	3.0	3	1.0	3	3.0
72312053	1.80	37	3	3.0	4	1.0	3	4.0	2	2.0
15435328	3.95	30	2	3.0	2	4.0	2	4.0	2	3.0
40705459	3.33	62	3	4.0	3	1.0	3	2.0	4	3.0
47659933	3.10	56	4	4.0	3	1.0	2	3.0	3	1.0
30696130	2.00	41	4	2.0	3	1.0	2	1.0	4	2.0
61026756	2.18	25	2	4.0	4	1.0	3	2.0	4	4.0
88136561	2.90	42	2	4.0	2	2.0	4	4.0	3	1.0
22500925	3.59	56	2	4.0	2	3.0	2	3.0	2	1.0
69791742	2.10	73	4	2.0	4	1.0	4	1.0	2	3.0
44527246	3.90	87	2	1.0	4	1.0	4	3.0	3	4.0
73195399	1.93	84	4	2.0	2	4.0	2	4.0	3	4.0
29955337	2.05	77	2	1.0	4	2.0	3	4.0	4	2.0
35069631	2.51	41	3	3.0	4	2.0	2	2.0	4	1.0
46367188	3.36	55	3	2.0	2	2.0	2	4.0	3	1.0
11609803	2.33	34	4	4.0	2	3.0	4	4.0	4	3.0
34751181	2.63	34	2	3.0	3	1.0	3	3.0	4	4.0
51768021	3.32	73	2	1.0	2	2.0	4	2.0	2	3.0
13705324	2.05	16	4	2.0	3	4.0	2	1.0	4	3.0
35086230	2.14	76	2	1.0	4	1.0	3	1.0	4	3.0
48497078	3.14	67	4	4.0	4	1.0	3	2.0	2	1.0
73805543	3.95	46	3	2.0	2	4.0	2	4.0	4	4.0
39951980	3.40	27	3	3.0	2	3.0	3	1.0	2	1.0
74964549	2.74	41	2	3.0	4	4.0	3	4.0	4	3.0
92131408	2.60	70	2	3.0	2	2.0	3	2.0	3	3.0
22407507	2.96	18	3	1.0	4	2.0	4	2.0	4	3.0
53844240	2.47	74	3	3.0	4	4.0	4	1.0	4	1.0
20249440	3.68	74	4	2.0	3	2.0	4	1.0	2	4.0
38503093	3.65	46	2	1.0	4	1.0	4	4.0	4	4.0
87208671	2.80	51	3	2.0	3	1.0	2	3.0	4	1.0
29425920	1.97	53	4	2.0	3	3.0	2	3.0	2	2.0
62072373	3.22	42	3	4.0	3	1.0	4	4.0	2	2.0
50829860	2.80	29	2	3.0	2	2.0	2	1.0	3	3.0
68286470	3.73	29	2	3.0	4	4.0	4	1.0	4	4.0
24127066	2.43	85	4	1.0	3	4.0	4	1.0	3	3.0
25677136	3.89	57	2	3.0	3	3.0	3	1.0	3	1.0
56758136	3.91	35	2	1.0	4	4.0	4	3.0	2	1.0
79896325	2.64	52	4	4.0	2	2.0	2	1.0	2	3.0
20641217	3.02	66	2	3.0	3	3.0	4	3.0	4	3.0
21562225	1.96	31	3	1.0	3	4.0	4	1.0	2	1.0
83545397	1.90	61	4	1.0	3	2.0	4	2.0	3	2.0
58704909	3.76	65	3	1.0	2	3.0	2	4.0	4	1.0
91492591	3.65	64	3	2.0	4	2.0	3	1.0	3	2.0
88638523	2.53	23	4	1.0	4	2.0	4	2.0	3	4.0
26245240	2.07	19	2	2.0	2	1.0	4	4.0	4	4.0
15787358	2.47	38	2	4.0	4	4.0	2	3.0	2	2.0
31697531	3.74	76	3	3.0	3	4.0	4	4.0	2	4.0
12205641	2.26	74	4	2.0	4	1.0	2	2.0	2	2.0
34628399	3.84	42	3	1.0	3	4.0	2	1.0	3	1.0
56642310	3.39	36	3	4.0	2	3.0	4	1.0	2	4.0
87205973	2.47	47	4	4.0	4	4.0	4	1.0	4	3.0
51106076	3.96	30	2	1.0	4	2.0	2	3.0	3	4.0
43536741	3.39	63	4	3.0	3	4.0	2	4.0	2	2.0
83457585	2.29	85	4	3.0	3	2.0	4	3.0	4	1.0
15036896	2.43	63	2	2.0	3	2.0	4	2.0	2	2.0
49521671	2.78	71	4	2.0	4	1.0	2	2.0	2	1.0
12890508	2.33	26	3	2.0	2	3.0	3	2.0	4	1.0
26879130	2.87	44	2	1.0	3	4.0	3	1.0	4	2.0
53252330	2.93	88	2	1.0	4	1.0	3	3.0	2	4.0
60570000	3.36	62	3	2.0	4	4.0	3	4.0	3	4.0
17291671	2.97	90	4	3.0	4	3.0	3	1.0	2	3.0
47456331	2.16	18	4	1.0	2	2.0	2	3.0	2	3.0
55627142	2.05	47	3	4.0	4	1.0	2	1.0	2	3.0
69848545	2.57	22	4	1.0	3	4.0	4	3.0	2	3.0
62821290	2.13	56	2	4.0	4	2.0	2	2.0	3	1.0
93590287	3.60	35	3	1.0	2	3.0	3	4.0	3	1.0
70155850	3.28	42	3	1.0	2	3.0	2	1.0	3	3.0
61140629	2.67	75	2	4.0	2	1.0	2	3.0	4	4.0
85008178	2.71	76	3	2.0	3	4.0	4	2.0	2	2.0
31682256	3.62	59	4	1.0	4	1.0	2	2.0	4	3.0
35815015	2.98	76	4	4.0	4	3.0	2	2.0	3	1.0
51417629	3.25	61	4	2.0	2	2.0	2	3.0	3	2.0
19734956	3.05	83	3	1.0	3	1.0	3	1.0	3	2.0
38882012	1.98	44	3	4.0	4	4.0	4	1.0	4	2.0
64406701	2.39	87	4	2.0	2	3.0	2	2.0	3	1.0
43574651	3.38	70	3	1.0	3	2.0	3	1.0	2	2.0
26476287	3.04	59	3	3.0	2	3.0	4	4.0	3	2.0
41985507	2.35	59	2	2.0	3	3.0	3	4.0	4	1.0
45191899	3.48	85	4	3.0	4	1.0	2	4.0	2	3.0
61029162	2.17	65	4	3.0	3	1.0	4	2.0	4	2.0
25701017	2.36	40	3	3.0	4	3.0	2	2.0	2	3.0
97941278	2.49	62	4	1.0	4	2.0	3	4.0	3	4.0
36692241	2.17	52	4	2.0	3	3.0	3	3.0	2	3.0
20088955	3.20	63	3	3.0	3	3.0	2	3.0	4	2.0
82145012	3.69	41	3	3.0	3	2.0	2	3.0	3	1.0
60764814	2.74	60	2	4.0	3	4.0	2	2.0	2	3.0
87320369	3.26	46	4	2.0	4	3.0	3	1.0	4	1.0
28356981	2.48	33	4	3.0	4	2.0	4	3.0	2	4.0
79080755	3.77	19	2	4.0	4	2.0	4	2.0	3	3.0
43641715	2.58	35	4	4.0	2	2.0	4	3.0	2	2.0
75719640	1.98	40	4	3.0	2	2.0	3	2.0	4	4.0
23149595	3.73	21	3	3.0	4	2.0	2	4.0	4	1.0
84232394	2.81	79	2	1.0	2	3.0	3	3.0	2	2.0
47659957	3.05	85	4	3.0	4	2.0	2	4.0	3	1.0
13554567	3.92	77	4	3.0	4	3.0	4	3.0	3	1.0
69984839	2.56	35	2	2.0	2	2.0	3	1.0	2	4.0
53640208	2.16	75	3	3.0	4	3.0	2	3.0	3	2.0
76411940	2.59	84	3	3.0	2	1.0	4	2.0	2	3.0
25299939	2.04	65	4	2.0	4	3.0	2	1.0	4	3.0
76488435	2.59	71	4	2.0	2	1.0	3	4.0	3	3.0
67206259	2.46	26	4	1.0	4	1.0	3	4.0	4	1.0
78816117	2.10	55	4	3.0	3	4.0	3	2.0	2	2.0
64972341	3.04	86	3	2.0	4	1.0	2	1.0	3	3.0
70345937	3.63	41	2	4.0	4	1.0	4	3.0	2	4.0
30107657	3.56	33	4	1.0	3	3.0	4	4.0	3	3.0
37763634	3.34	25	2	1.0	2	3.0	4	2.0	3	3.0
44303904	3.72	53	4	4.0	2	3.0	3	4.0	4	4.0
53459489	2.22	34	3	4.0	4	1.0	4	4.0	2	1.0
71796261	2.41	70	3	4.0	4	3.0	4	3.0	2	4.0
37022887	2.28	24	2	4.0	4	2.0	4	3.0	3	3.0
64691479	3.62	51	3	1.0	3	1.0	3	1.0	4	2.0
76249660	2.73	81	4	3.0	3	4.0	4	1.0	4	2.0
13193837	3.62	20	3	2.0	2	4.0	4	3.0	4	3.0
62908913	3.15	71	2	3.0	3	4.0	4	3.0	2	3.0
10055832	2.26	68	3	1.0	2	4.0	4	1.0	4	4.0
80693837	3.94	37	3	4.0	4	3.0	3	2.0	3	4.0
34784547	2.64	30	3	3.0	2	3.0	4	3.0	3	3.0
86260118	2.58	59	4	4.0	2	1.0	4	1.0	2	2.0
44047026	2.76	43	4	2.0	3	2.0	3	3.0	3	3.0
42130813	2.05	76	3	1.0	4	1.0	2	4.0	3	4.0
10244955	2.79	23	2	3.0	4	3.0	4	2.0	3	1.0
28551395	2.08	87	2	2.0	2	3.0	4	2.0	4	2.0
47994746	3.67	47	3	1.0	4	3.0	2	2.0	4	1.0
56362529	2.72	71	2	4.0	3	2.0	3	1.0	2	1.0
30525791	3.06	51	3	2.0	4	3.0	3	1.0	3	2.0
37729273	3.58	88	3	2.0	3	2.0	4	3.0	4	2.0
34769328	2.69	78	2	4.0	2	4.0	4	4.0	4	2.0
55545435	2.68	25	4	2.0	4	4.0	4	3.0	3	3.0
45996743	1.83	44	3	2.0	3	3.0	3	4.0	4	1.0
13916052	1.81	87	3	1.0	3	4.0	2	4.0	2	3.0
53749284	3.64	57	3	4.0	4	1.0	4	3.0	3	2.0
32233631	2.09	36	4	3.0	3	3.0	4	1.0	2	3.0
83353900	3.60	76	2	1.0	2	2.0	4	1.0	3	2.0
11903609	2.89	68	2	1.0	2	1.0	3	3.0	2	3.0
85365367	3.10	19	2	1.0	3	3.0	3	1.0	3	4.0
16495145	2.44	21	4	3.0	4	2.0	4	3.0	3	1.0
63195780	3.25	84	2	3.0	4	1.0	3	2.0	4	2.0
55834103	2.45	79	4	4.0	3	2.0	4	3.0	2	2.0
11362726	3.17	22	2	1.0	2	2.0	4	2.0	4	3.0
34294237	2.83	29	3	1.0	2	1.0	2	4.0	3	1.0
22293480	3.16	69	2	1.0	3	3.0	2	1.0	2	1.0
61243778	3.18	46	2	4.0	3	3.0	3	3.0	3	4.0
88395534	2.25	71	2	1.0	2	3.0	4	2.0	2	3.0
37146295	3.03	51	2	2.0	4	2.0	4	4.0	4	2.0
10693234	3.85	52	4	1.0	4	2.0	4	2.0	3	3.0
26034113	3.43	57	2	2.0	2	1.0	3	3.0	4	1.0
68994069	3.53	36	2	1.0	2	2.0	2	1.0	4	1.0
91068367	1.95	90	4	4.0	3	1.0	4	1.0	4	2.0
72125014	1.83	83	3	2.0	3	2.0	3	1.0	3	3.0
61779288	3.76	38	2	2.0	3	2.0	3	1.0	2	4.0
52988374	1.93	65	4	4.0	4	3.0	2	3.0	3	3.0
72008037	1.89	85	2	1.0	2	2.0	2	4.0	3	1.0
78591940	3.10	67	3	2.0	2	3.0	3	3.0	4	3.0
14005536	3.06	80	4	1.0	3	2.0	4	3.0	4	1.0
63529268	3.28	82	4	1.0	3	2.0	2	2.0	2	1.0
30944493	3.97	26	4	3.0	3	1.0	3	1.0	3	3.0
66989423	2.87	83	4	2.0	3	3.0	2	1.0	3	4.0
96765918	3.72	89	3	1.0	2	2.0	3	2.0	4	2.0
82621675	2.69	15	4	1.0	4	3.0	2	1.0	3	2.0
53848669	2.99	15	4	4.0	2	1.0	4	2.0	4	4.0
44635500	3.21	67	3	3.0	3	1.0	4	4.0	2	2.0
59454688	1.81	26	3	3.0	2	2.0	2	1.0	2	1.0
78326072	2.64	61	3	3.0	3	1.0	4	2.0	3	3.0
98081195	3.00	17	3	1.0	2	4.0	3	1.0	4	1.0
33925875	3.71	30	2	2.0	2	2.0	4	1.0	4	1.0
44588341	3.57	57	4	3.0	2	3.0	3	3.0	3	2.0
72251989	2.44	21	2	3.0	4	4.0	3	3.0	4	3.0
16610574	3.63	45	2	3.0	3	1.0	4	2.0	4	4.0
98168869	3.37	45	3	2.0	3	1.0	3	3.0	2	3.0
15304130	3.50	43	4	2.0	2	2.0	3	3.0	3	3.0
45064813	2.03	41	4	3.0	4	3.0	3	1.0	2	1.0
29137152	3.04	67	4	4.0	2	4.0	2	3.0	4	2.0
99157970	2.00	76	3	2.0	3	1.0	2	2.0	2	2.0
57063519	1.91	72	2	3.0	3	4.0	2	4.0	2	2.0
24904217	3.92	15	3	1.0	4	4.0	2	4.0	2	1.0
59365393	1.82	39	4	2.0	3	2.0	4	2.0	4	3.0
47887789	3.44	61	3	2.0	4	2.0	2	2.0	4	2.0
45754689	2.95	79	4	3.0	2	2.0	3	3.0	3	3.0
19984442	3.62	39	3	2.0	2	2.0	3	3.0	4	3.0
42292818	3.76	66	3	1.0	3	2.0	2	4.0	3	2.0
11824227	2.49	47	3	2.0	2	1.0	3	2.0	2	1.0
50872531	2.30	86	3	3.0	2	3.0	4	4.0	3	3.0
77147635	2.93	15	3	1.0	2	1.0	3	4.0	3	4.0
73217646	2.16	53	3	4.0	3	1.0	4	3.0	2	4.0
10133858	2.54	28	3	4.0	3	3.0	3	3.0	4	3.0
65547559	1.98	17	3	3.0	3	3.0	3	4.0	4	1.0
48157129	3.57	75	2	1.0	2	4.0	2	4.0	4	3.0
18288556	1.87	18	2	4.0	3	1.0	3	4.0	4	4.0
91481171	2.89	85	3	2.0	3	4.0	2	4.0	4	1.0
71604765	2.20	40	3	2.0	4	1.0	3	1.0	2	2.0
78438704	2.62	27	2	3.0	2	3.0	2	3.0	3	3.0
72260556	3.68	57	2	3.0	2	3.0	2	3.0	3	4.0
77257311	1.85	80	3	2.0	4	1.0	4	1.0	2	3.0
25502945	2.00	64	2	3.0	4	3.0	3	1.0	4	3.0
61532298	3.83	87	2	2.0	3	4.0	4	3.0	3	1.0
86065603	2.66	31	3	2.0	4	2.0	2	2.0	2	1.0
68096227	2.70	37	2	3.0	4	3.0	2	2.0	3	3.0
95718723	3.32	74	4	2.0	4	4.0	2	2.0	4	4.0
94690355	3.82	31	2	1.0	4	2.0	2	1.0	2	3.0
62341914	2.13	68	4	3.0	3	4.0	3	2.0	2	2.0
28886493	3.62	60	4	1.0	2	2.0	3	1.0	4	1.0
73317205	3.63	52	2	4.0	4	4.0	2	4.0	2	2.0
24589668	2.82	18	2	3.0	2	4.0	2	1.0	4	4.0
25843658	2.53	28	2	2.0	2	2.0	2	3.0	2	2.0
92675764	2.91	78	3	2.0	2	3.0	4	4.0	2	4.0
29772089	3.98	25	3	1.0	3	3.0	3	3.0	3	3.0
68782460	2.07	67	3	1.0	4	1.0	4	4.0	3	2.0
38248404	3.42	23	3	3.0	2	1.0	4	2.0	2	4.0
65058484	2.56	67	2	4.0	3	3.0	3	4.0	2	4.0
87508738	2.71	89	2	2.0	2	4.0	3	2.0	2	4.0
92862934	3.51	58	2	3.0	2	2.0	2	1.0	3	4.0
36068671	2.41	60	3	2.0	2	1.0	4	1.0	3	2.0
46810472	2.34	67	3	1.0	2	1.0	4	1.0	3	1.0
71511565	2.99	49	2	2.0	3	1.0	3	3.0	4	2.0
84738823	2.75	61	3	4.0	2	4.0	4	2.0	2	2.0
15622847	3.25	54	2	2.0	3	4.0	3	2.0	3	3.0
27757650	3.32	68	3	1.0	3	2.0	4	4.0	3	3.0
76011274	2.79	76	4	1.0	4	1.0	4	3.0	2	1.0
46800146	3.53	85	3	3.0	4	1.0	2	3.0	4	1.0
25006011	3.94	64	4	3.0	3	1.0	3	4.0	3	4.0
85720169	2.27	47	2	1.0	2	3.0	3	2.0	2	1.0
89551212	3.58	51	4	4.0	4	4.0	3	2.0	4	1.0
23205979	3.55	43	4	2.0	2	4.0	3	3.0	4	3.0
27931398	3.55	81	4	4.0	2	2.0	4	4.0	3	3.0
94788172	2.99	21	4	2.0	2	1.0	3	4.0	2	2.0
66534144	2.76	68	4	1.0	2	1.0	3	1.0	3	3.0
60554028	3.66	75	3	1.0	4	3.0	3	2.0	3	1.0
39796173	3.10	74	2	4.0	4	3.0	2	4.0	2	3.0
65572031	1.97	58	4	1.0	2	3.0	4	1.0	3	3.0
86213831	3.81	19	4	4.0	4	4.0	4	2.0	4	1.0
49876853	2.28	22	3	2.0	3	4.0	2	4.0	3	2.0
60326883	2.76	69	2	3.0	2	3.0	3	1.0	4	4.0
78441879	3.14	33	4	1.0	3	3.0	2	4.0	4	2.0
87022545	3.72	75	3	4.0	4	2.0	3	2.0	4	4.0
52233234	1.99	60	2	4.0	2	3.0	2	3.0	4	1.0
61568674	3.37	19	4	2.0	2	4.0	2	2.0	3	4.0
11065201	3.89	36	2	2.0	3	2.0	4	1.0	3	3.0
49507095	3.60	68	3	4.0	2	3.0	2	1.0	4	2.0
84168233	3.49	44	4	2.0	2	4.0	4	2.0	2	4.0
25536935	1.98	19	2	4.0	2	1.0	4	2.0	3	1.0
91578500	2.09	21	2	3.0	4	4.0	4	3.0	4	1.0
53304550	2.54	47	4	3.0	2	3.0	3	4.0	3	1.0
18295167	2.60	20	3	3.0	4	2.0	2	4.0	3	2.0
66456235	3.57	66	3	4.0	3	1.0	2	3.0	2	1.0
29700107	1.83	89	4	3.0	2	1.0	2	2.0	4	3.0
64383480	3.57	89	4	1.0	2	2.0	2	1.0	4	4.0
39977699	1.80	34	2	3.0	2	3.0	3	3.0	2	1.0
28867182	2.96	28	2	1.0	4	3.0	3	4.0	3	4.0
44638210	3.20	30	4	4.0	3	4.0	3	2.0	3	3.0
46119564	3.75	39	3	3.0	4	4.0	4	3.0	4	4.0
72116100	2.47	78	4	2.0	2	1.0	4	3.0	2	1.0
90642006	2.08	63	2	2.0	4	4.0	4	2.0	2	2.0
71696613	2.26	49	2	1.0	3	4.0	3	4.0	3	1.0
49802529	3.89	85	3	3.0	2	2.0	4	4.0	4	2.0
64958896	3.32	68	2	2.0	2	4.0	2	4.0	4	4.0
91852235	3.50	90	3	4.0	3	1.0	3	1.0	4	2.0
90384068	3.48	53	3	3.0	4	4.0	2	4.0	2	1.0
72956808	1.99	17	4	3.0	3	3.0	2	1.0	3	3.0
55583954	2.26	23	4	3.0	3	4.0	4	3.0	3	3.0
68500403	3.41	51	3	4.0	4	1.0	4	3.0	2	3.0
17487809	3.39	62	2	3.0	4	2.0	4	3.0	2	3.0
98421839	2.51	69	4	3.0	3	3.0	4	3.0	3	3.0
18877842	3.86	56	4	4.0	3	3.0	4	2.0	2	1.0
78713460	3.29	32	2	4.0	3	4.0	3	1.0	2	2.0
83331680	2.08	82	2	1.0	3	4.0	3	4.0	4	1.0
22735092	2.67	21	2	2.0	2	4.0	2	1.0	4	3.0
89638977	3.98	86	2	1.0	4	1.0	4	1.0	4	4.0
79660182	2.91	15	4	4.0	2	3.0	2	2.0	3	4.0
75635380	2.92	70	4	3.0	2	3.0	4	1.0	4	4.0
87538552	1.83	75	2	4.0	4	3.0	4	4.0	4	1.0
42489834	2.66	84	3	1.0	3	3.0	2	1.0	3	1.0
10493761	3.38	63	2	1.0	3	4.0	3	4.0	4	1.0
67088629	1.97	69	2	2.0	4	2.0	2	1.0	4	4.0
47625962	3.76	45	3	1.0	2	3.0	4	3.0	2	2.0
86159801	2.57	17	2	1.0	3	2.0	3	4.0	3	2.0
76569230	3.93	60	2	1.0	3	3.0	4	4.0	3	2.0
64424438	2.11	76	2	1.0	4	2.0	4	2.0	2	4.0
17352110	3.58	55	2	1.0	2	2.0	4	1.0	4	1.0
19611582	3.61	85	3	4.0	2	4.0	2	3.0	4	2.0
84979822	3.73	26	4	3.0	2	4.0	3	4.0	2	1.0
56612347	3.39	31	2	1.0	3	2.0	4	4.0	2	1.0
95184730	3.21	57	4	3.0	3	3.0	4	4.0	3	3.0
76489947	3.94	30	3	1.0	2	4.0	3	2.0	2	4.0
60207659	3.81	45	2	3.0	2	1.0	3	4.0	2	4.0
29078153	1.83	27	4	3.0	3	2.0	3	4.0	3	3.0
65957588	3.39	16	4	4.0	4	2.0	4	4.0	2	4.0
80614166	3.64	15	4	3.0	4	2.0	4	2.0	2	3.0
76285149	3.32	63	3	1.0	2	1.0	3	2.0	4	4.0
14628391	2.44	36	4	3.0	4	2.0	2	4.0	3	3.0
45710580	1.94	32	3	3.0	3	3.0	4	1.0	2	4.0
79720034	2.16	74	3	4.0	2	3.0	3	3.0	3	4.0
23633080	2.63	90	2	1.0	4	4.0	4	4.0	4	3.0
73368322	2.51	53	3	4.0	4	4.0	4	4.0	2	3.0
10687372	2.10	52	2	3.0	4	1.0	2	4.0	2	3.0
48302895	3.46	84	4	3.0	4	4.0	2	4.0	4	1.0
77892332	2.29	23	2	1.0	2	2.0	2	4.0	2	1.0
60200060	2.67	26	4	2.0	2	1.0	4	3.0	2	2.0
92693058	3.02	17	4	4.0	4	2.0	3	4.0	2	4.0
48478142	3.57	16	2	1.0	4	3.0	3	2.0	2	3.0
95081208	3.91	62	4	1.0	3	4.0	2	4.0	4	4.0
54151951	2.22	85	3	4.0	3	1.0	3	4.0	3	1.0
13513917	3.79	69	2	1.0	4	4.0	2	3.0	4	4.0
77351551	3.80	33	3	2.0	4	1.0	3	2.0	2	3.0
38540018	2.04	87	3	4.0	3	2.0	2	3.0	3	1.0
83670221	3.34	15	3	4.0	3	2.0	4	1.0	2	4.0
46260819	3.63	40	4	4.0	3	1.0	4	4.0	2	4.0
45966717	1.98	17	4	1.0	4	3.0	4	2.0	2	2.0
58513700	3.68	38	2	2.0	2	4.0	3	4.0	2	2.0
88058412	2.66	15	3	4.0	3	2.0	2	4.0	4	4.0
32495584	2.15	80	3	3.0	3	3.0	2	2.0	4	2.0
18930920	3.32	52	3	4.0	4	3.0	3	1.0	3	3.0
48204871	2.08	70	4	2.0	2	3.0	2	1.0	3	2.0
55415857	2.93	58	3	4.0	3	4.0	2	4.0	2	1.0
38799559	3.53	43	3	4.0	2	4.0	4	2.0	2	1.0
25101998	2.46	57	3	2.0	4	4.0	2	1.0	4	4.0
32807445	3.67	58	3	4.0	3	3.0	3	2.0	3	4.0
93165924	2.25	81	3	4.0	2	3.0	3	3.0	4	2.0
62378030	2.37	64	4	3.0	3	4.0	2	4.0	4	3.0
53778948	2.84	51	4	2.0	4	4.0	4	4.0	2	1.0
14138126	3.85	50	2	1.0	2	1.0	3	3.0	4	4.0
47182158	3.88	84	2	4.0	3	4.0	3	2.0	2	1.0
62288540	2.14	66	2	4.0	2	1.0	4	1.0	4	3.0
93379163	2.74	27	2	2.0	2	3.0	4	1.0	3	3.0
51246361	2.29	90	2	1.0	2	2.0	4	2.0	2	4.0
67069406	3.94	61	2	4.0	4	2.0	4	3.0	2	2.0
62130487	2.58	20	2	4.0	3	4.0	3	3.0	4	4.0
47643156	2.16	76	3	3.0	4	3.0	2	3.0	3	4.0
39943370	2.18	61	3	1.0	4	1.0	4	4.0	2	2.0
20195560	1.94	15	3	4.0	3	2.0	4	4.0	2	3.0
60132108	3.10	21	2	1.0	3	3.0	2	4.0	4	4.0
11794083	2.53	48	2	1.0	2	2.0	3	1.0	3	2.0
73764845	3.83	85	2	1.0	3	2.0	2	1.0	4	1.0
38382136	2.47	25	3	4.0	4	2.0	4	3.0	3	3.0
43770329	2.12	50	4	2.0	4	2.0	4	1.0	4	2.0
78864153	3.59	40	3	3.0	3	1.0	3	2.0	3	1.0
55683057	3.71	40	3	4.0	3	3.0	3	4.0	3	3.0
79567868	3.32	26	4	4.0	2	4.0	2	2.0	4	3.0
89259113	3.46	26	2	1.0	4	2.0	3	2.0	4	3.0
38313283	3.32	89	3	4.0	3	4.0	4	3.0	2	2.0
32422361	2.40	89	4	2.0	4	4.0	2	2.0	3	1.0
41890107	2.83	35	2	1.0	2	3.0	2	3.0	4	2.0
28819024	3.07	73	4	2.0	3	3.0	4	1.0	3	3.0
94001741	2.40	46	4	4.0	2	3.0	3	4.0	4	4.0
16414410	2.72	15	3	1.0	2	3.0	2	1.0	3	1.0
74442138	3.93	81	4	2.0	4	2.0	2	3.0	4	3.0
12742123	3.95	66	3	1.0	3	4.0	4	3.0	4	3.0
22457952	2.06	21	4	3.0	2	1.0	3	4.0	4	2.0
55961512	3.82	23	4	3.0	3	1.0	3	3.0	3	1.0
70337955	2.78	22	4	2.0	4	4.0	4	2.0	3	2.0
60762857	1.90	43	4	2.0	4	2.0	4	2.0	3	1.0
78225731	3.55	66	3	3.0	3	2.0	3	4.0	4	1.0
75795905	3.85	26	2	4.0	4	2.0	3	2.0	2	4.0
43933237	2.59	67	4	4.0	4	4.0	3	4.0	4	2.0
81138264	3.83	62	4	2.0	3	3.0	3	2.0	2	4.0
69177274	3.03	71	4	1.0	2	1.0	2	2.0	4	1.0
20925155	3.11	32	3	2.0	4	4.0	4	3.0	3	3.0
33085789	2.68	56	3	2.0	4	4.0	3	2.0	2	3.0
32364405	3.44	56	4	2.0	2	3.0	4	1.0	3	1.0
25281132	3.01	19	2	2.0	3	2.0	3	2.0	4	4.0
97593563	1.99	61	3	1.0	2	3.0	3	3.0	4	1.0
52154746	2.46	62	3	2.0	2	1.0	3	1.0	4	1.0
77170545	3.52	41	2	3.0	4	2.0	4	1.0	3	4.0
19668278	3.49	31	2	4.0	3	1.0	3	1.0	2	2.0
62638180	3.79	71	3	3.0	4	3.0	2	3.0	2	3.0
55666392	2.80	62	3	2.0	2	3.0	2	3.0	2	3.0
30633069	3.08	37	2	3.0	2	1.0	2	2.0	3	4.0
70839520	3.28	29	3	3.0	3	3.0	4	3.0	2	2.0
23001079	3.65	59	3	3.0	2	4.0	3	1.0	3	4.0
16848500	3.92	20	4	2.0	2	2.0	4	4.0	4	3.0
75789824	2.07	65	2	2.0	2	2.0	3	1.0	2	1.0
55751046	3.23	19	2	3.0	3	2.0	2	1.0	4	3.0
20570536	3.81	29	2	2.0	2	1.0	3	4.0	4	4.0
80783852	2.41	51	2	1.0	4	1.0	2	2.0	4	4.0
91227575	2.19	89	2	3.0	3	2.0	3	3.0	4	3.0
31117912	3.48	84	3	4.0	4	4.0	3	3.0	2	1.0
85247990	3.58	69	2	4.0	4	1.0	4	4.0	4	1.0
99843016	3.81	78	4	4.0	2	2.0	4	4.0	3	2.0
51679649	3.52	33	3	4.0	2	2.0	2	1.0	4	1.0
30202959	2.81	19	2	1.0	3	3.0	3	1.0	4	1.0
68255629	2.37	63	2	2.0	2	3.0	3	2.0	2	2.0
41927095	3.31	18	4	1.0	2	3.0	3	4.0	2	2.0
29816382	2.35	84	4	3.0	4	2.0	2	1.0	4	4.0
20785217	3.34	66	2	3.0	2	2.0	3	2.0	2	1.0
97774494	2.78	42	4	3.0	2	1.0	2	1.0	4	4.0
42868385	3.24	81	3	2.0	3	2.0	2	1.0	2	3.0
52761552	3.89	34	2	3.0	2	3.0	2	4.0	2	4.0
12100727	3.53	43	3	2.0	2	3.0	2	1.0	4	4.0
